,id,carat,depth,table,cut_c,color_c,clarity_c
6933,6933,2.22,63.2,57.0,1,1,1
6934,6934,1.22,62.0,60.0,3,6,1
6935,6935,2.14,63.8,57.0,1,1,1
6936,6936,0.4,60.6,58.0,2,3,6
6937,6937,0.41,62.9,56.0,4,3,5
6938,6938,0.32,61.0,57.0,4,3,7
6939,6939,0.53,62.5,57.0,3,4,1
6940,6940,1.7,63.5,58.0,2,2,1
6941,6941,0.7,62.9,58.0,3,5,2
6942,6942,0.73,60.6,59.0,3,4,2
6943,6943,0.52,61.8,55.4,4,4,3
6944,6944,0.31,63.4,56.0,2,4,3
6945,6945,1.58,62.6,56.0,4,5,4
6946,6946,0.71,62.3,60.0,2,6,5
6947,6947,0.85,62.4,57.0,4,4,3
6948,6948,1.94,60.2,58.0,2,1,3
6949,6949,0.9,62.9,56.0,2,6,1
6950,6950,1.54,62.0,56.0,3,4,1
6951,6951,0.28,63.1,55.0,2,5,4
6952,6952,0.31,63.7,55.0,1,6,1
6953,6953,1.21,59.9,58.0,2,1,1
6954,6954,0.43,61.7,56.0,4,2,6
6955,6955,1.19,63.4,56.8,2,0,1
6956,6956,0.76,61.7,54.0,4,3,3
6957,6957,1.74,61.9,58.0,2,6,2
6958,6958,1.01,63.5,56.0,2,4,1
6959,6959,0.9,62.9,61.0,1,1,5
6960,6960,0.3,63.1,53.0,2,5,2
6961,6961,1.04,63.7,58.0,1,6,2
6962,6962,0.9,62.1,56.0,4,5,1
6963,6963,0.35,60.8,63.0,2,2,4
6964,6964,1.62,61.3,55.0,4,3,3
6965,6965,0.71,61.1,58.0,3,5,4
6966,6966,1.59,61.8,57.0,4,2,4
6967,6967,1.07,64.3,59.0,1,4,0
6968,6968,0.71,62.5,57.0,3,5,6
6969,6969,0.9,63.6,58.0,1,3,4
6970,6970,0.31,63.7,55.0,1,1,4
6971,6971,1.03,61.3,57.0,4,3,3
6972,6972,0.58,61.8,55.0,4,3,4
6973,6973,0.4,63.0,58.0,2,0,4
6974,6974,0.72,60.5,57.0,2,3,4
6975,6975,1.0,59.8,58.0,3,6,3
6976,6976,0.72,61.8,56.0,4,4,4
6977,6977,1.07,60.4,58.0,2,2,2
6978,6978,0.3,62.9,55.0,4,3,5
6979,6979,0.51,62.1,54.0,4,5,3
6980,6980,0.91,62.1,58.0,3,5,2
6981,6981,1.02,61.4,56.0,4,4,1
6982,6982,2.01,62.4,58.0,3,4,1
6983,6983,1.03,60.7,58.0,2,3,4
6984,6984,0.41,60.8,59.0,3,3,3
6985,6985,1.01,59.9,58.0,3,4,5
6986,6986,1.52,60.3,57.0,4,3,2
6987,6987,0.32,59.5,61.0,3,4,3
6988,6988,1.5,60.2,55.0,4,4,3
6989,6989,1.25,62.6,56.0,4,6,3
6990,6990,0.51,62.4,55.0,4,5,2
6991,6991,0.55,62.0,56.0,4,4,3
6992,6992,0.72,61.7,59.0,3,3,4
6993,6993,0.52,61.9,56.0,4,5,3
6994,6994,0.9,63.4,62.0,1,5,1
6995,6995,1.12,62.0,57.0,3,2,1
6996,6996,0.62,59.2,59.1,2,6,3
6997,6997,0.7,63.4,62.0,2,5,4
6998,6998,1.07,62.5,57.0,3,5,3
6999,6999,0.52,61.4,58.0,3,6,2
7000,7000,1.01,58.9,59.0,3,6,1
7001,7001,1.07,62.4,58.0,3,0,1
7002,7002,0.64,60.9,56.0,4,4,5
7003,7003,0.33,62.0,53.5,4,3,5
7004,7004,0.74,62.1,56.0,4,4,3
7005,7005,1.05,63.0,59.0,2,2,1
7006,7006,0.7,62.3,57.0,4,0,2
7007,7007,1.37,61.8,57.0,2,1,4
7008,7008,2.02,62.1,56.0,4,2,1
7009,7009,0.26,59.7,58.0,2,6,2
7010,7010,1.33,62.6,58.0,3,2,3
7011,7011,0.9,63.6,56.0,1,5,7
7012,7012,0.26,60.4,59.0,2,6,5
7013,7013,1.02,61.0,59.0,3,3,2
7014,7014,0.53,63.2,54.0,1,5,1
7015,7015,1.02,62.8,57.0,4,3,2
7016,7016,0.54,61.3,58.0,4,0,1
7017,7017,0.5,61.6,60.0,3,3,5
7018,7018,0.3,62.5,57.0,4,4,2
7019,7019,1.51,60.9,57.0,4,3,3
7020,7020,0.59,63.7,59.0,1,0,7
7021,7021,0.76,63.7,54.0,1,5,2
7022,7022,1.1,61.7,59.0,3,5,1
7023,7023,2.0,64.3,56.0,1,3,1
7024,7024,1.22,61.4,58.0,4,0,4
7025,7025,0.54,56.9,62.0,1,3,3
7026,7026,1.27,61.3,60.0,3,4,5
7027,7027,0.51,61.7,54.0,4,4,4
7028,7028,0.26,61.2,57.0,4,2,7
7029,7029,0.31,62.7,54.0,2,3,4
7030,7030,2.02,59.4,59.0,3,1,1
7031,7031,1.53,62.2,57.0,4,2,5
7032,7032,0.23,62.1,57.0,4,6,5
7033,7033,0.7,59.9,57.0,4,2,1
7034,7034,0.35,62.6,58.0,3,2,4
7035,7035,0.32,62.1,56.0,4,5,3
7036,7036,0.53,62.0,55.0,4,6,2
7037,7037,1.02,63.4,63.0,2,2,1
7038,7038,1.0,61.8,57.0,4,4,1
7039,7039,0.51,61.2,56.0,4,4,2
7040,7040,0.7,62.4,55.0,4,4,6
7041,7041,1.54,61.7,56.0,4,3,1
7042,7042,2.04,58.1,60.0,3,2,2
7043,7043,0.42,62.9,56.0,2,2,3
7044,7044,0.53,61.5,56.0,4,3,5
7045,7045,2.01,59.6,60.0,2,1,3
7046,7046,0.3,61.4,55.0,4,6,5
7047,7047,0.3,61.5,57.0,4,3,5
7048,7048,0.7,61.6,61.0,1,5,2
7049,7049,1.13,61.9,56.0,4,2,3
7050,7050,0.7,63.4,57.0,2,3,1
7051,7051,0.32,62.8,60.0,2,4,6
7052,7052,1.51,61.4,60.0,2,1,2
7053,7053,0.77,61.4,56.0,4,1,4
7054,7054,0.62,58.6,58.0,3,5,1
7055,7055,1.01,62.4,58.0,2,5,1
7056,7056,0.53,61.7,56.0,4,6,2
7057,7057,0.54,60.9,59.0,3,1,5
7058,7058,0.51,62.1,56.0,4,6,0
7059,7059,1.16,61.9,55.0,4,5,2
7060,7060,2.02,61.9,58.0,4,1,2
7061,7061,2.54,62.4,60.0,2,1,1
7062,7062,0.72,62.2,54.0,4,1,5
7063,7063,0.42,60.5,57.0,4,1,6
7064,7064,0.51,60.8,61.0,3,2,5
7065,7065,0.54,60.1,57.0,4,2,3
7066,7066,1.13,60.4,59.0,3,5,1
7067,7067,0.32,61.5,60.0,3,3,3
7068,7068,0.57,61.7,54.0,4,3,5
7069,7069,0.44,61.8,55.0,4,3,6
7070,7070,0.53,59.9,58.0,3,6,3
7071,7071,0.82,59.8,56.0,2,3,3
7072,7072,0.5,61.1,57.0,2,3,2
7073,7073,0.5,67.1,59.0,0,3,2
7074,7074,1.39,61.3,59.0,3,3,2
7075,7075,1.12,63.7,61.0,1,0,2
7076,7076,0.75,62.1,57.0,2,4,2
7077,7077,0.3,63.4,57.0,2,0,3
7078,7078,1.36,61.3,57.0,4,4,6
7079,7079,0.52,61.2,57.0,4,6,2
7080,7080,0.4,60.8,59.0,2,6,4
7081,7081,0.54,60.8,56.0,4,4,1
7082,7082,0.7,58.2,60.0,3,6,2
7083,7083,0.23,64.1,58.0,2,5,5
7084,7084,0.7,60.0,58.0,2,3,3
7085,7085,1.01,62.5,58.0,2,2,2
7086,7086,1.2,61.6,57.0,4,2,4
7087,7087,1.18,61.8,58.0,3,1,2
7088,7088,0.5,63.8,54.0,1,5,3
7089,7089,0.79,60.6,57.0,2,3,2
7090,7090,1.01,60.8,55.0,4,4,1
7091,7091,1.57,63.4,56.0,2,2,3
7092,7092,0.73,62.3,54.0,4,6,3
7093,7093,1.7,60.9,60.0,3,3,3
7094,7094,0.72,58.9,58.0,2,5,2
7095,7095,0.2,63.4,59.0,2,5,3
7096,7096,1.2,60.6,58.0,3,2,3
7097,7097,0.32,62.1,55.0,4,5,3
7098,7098,2.14,61.9,56.0,4,1,1
7099,7099,0.74,60.9,60.0,3,2,2
7100,7100,0.31,59.7,61.0,2,2,3
7101,7101,0.4,59.6,61.0,3,3,2
7102,7102,0.64,62.1,56.0,4,6,2
7103,7103,1.0,59.1,59.0,3,5,4
7104,7104,0.83,62.3,54.0,4,2,1
7105,7105,0.31,62.2,54.0,4,6,3
7106,7106,0.26,63.3,57.0,1,4,6
7107,7107,0.34,61.4,56.0,4,6,4
7108,7108,0.39,62.0,55.0,4,3,4
7109,7109,1.01,61.9,55.0,4,3,3
7110,7110,0.3,62.6,54.0,4,3,6
7111,7111,0.32,62.1,56.0,4,4,5
7112,7112,0.41,63.6,54.0,1,0,7
7113,7113,1.55,60.1,58.0,3,5,2
7114,7114,0.7,63.8,58.0,1,4,2
7115,7115,2.02,62.2,57.0,4,1,1
7116,7116,1.01,59.8,60.0,3,4,2
7117,7117,2.02,59.9,58.0,3,5,1
7118,7118,1.2,63.3,59.0,1,2,3
7119,7119,0.7,60.8,59.0,3,1,3
7120,7120,1.5,61.7,62.0,3,6,0
7121,7121,0.3,61.6,58.0,4,3,3
7122,7122,1.16,62.5,60.0,3,6,1
7123,7123,0.34,59.0,60.0,3,5,2
7124,7124,0.3,62.2,53.0,4,4,7
7125,7125,1.12,62.2,54.0,4,3,3
7126,7126,0.37,61.5,56.0,4,5,3
7127,7127,0.3,59.8,60.0,3,1,4
7128,7128,0.33,61.7,59.0,3,2,3
7129,7129,1.02,61.5,56.0,2,6,1
7130,7130,0.51,61.9,57.0,2,3,2
7131,7131,1.14,62.1,59.0,3,2,2
7132,7132,1.33,61.3,59.0,3,3,1
7133,7133,0.32,60.8,59.0,3,3,3
7134,7134,0.5,61.6,58.0,3,4,4
7135,7135,1.22,58.9,59.0,2,2,4
7136,7136,0.46,66.8,61.0,0,5,3
7137,7137,1.67,61.6,55.0,4,2,2
7138,7138,2.01,64.4,56.0,2,1,4
7139,7139,0.81,61.9,59.0,3,4,2
7140,7140,0.42,60.6,58.0,3,3,3
7141,7141,0.71,62.6,57.0,0,4,2
7142,7142,1.02,63.5,56.0,2,2,2
7143,7143,0.31,60.5,60.0,3,2,2
7144,7144,0.3,62.7,60.0,3,6,2
7145,7145,0.33,61.9,55.0,4,3,4
7146,7146,1.13,62.4,59.0,3,0,1
7147,7147,0.9,63.4,58.0,2,4,2
7148,7148,0.82,60.4,58.0,3,2,1
7149,7149,0.95,59.9,58.0,2,3,4
7150,7150,1.1,62.0,56.5,4,2,1
7151,7151,0.37,61.5,56.0,4,5,3
7152,7152,0.51,62.2,57.0,4,5,3
7153,7153,0.84,55.1,67.0,0,3,2
7154,7154,0.51,57.9,63.0,1,5,4
7155,7155,0.32,60.9,58.0,2,3,2
7156,7156,1.51,63.1,56.0,2,3,3
7157,7157,0.31,62.3,56.0,4,3,7
7158,7158,0.71,62.6,59.0,3,4,1
7159,7159,0.9,62.0,57.0,4,2,1
7160,7160,0.71,61.9,55.0,4,5,3
7161,7161,0.45,66.8,59.0,0,4,2
7162,7162,0.45,61.4,61.0,3,3,5
7163,7163,0.36,60.9,57.0,4,4,3
7164,7164,0.31,63.4,59.0,2,3,5
7165,7165,1.12,62.1,56.0,3,2,1
7166,7166,2.35,61.8,58.0,3,1,2
7167,7167,0.51,61.6,56.3,4,5,3
7168,7168,1.05,59.3,59.0,2,6,2
7169,7169,1.08,60.2,58.0,2,5,1
7170,7170,0.51,60.7,56.0,2,2,4
7171,7171,1.01,61.1,60.0,3,2,1
7172,7172,0.37,61.1,54.0,4,6,3
7173,7173,0.62,62.8,57.0,4,2,3
7174,7174,0.7,62.3,57.0,2,4,2
7175,7175,1.71,60.3,62.0,3,1,4
7176,7176,0.31,60.4,58.0,2,3,2
7177,7177,0.58,59.5,62.0,3,0,3
7178,7178,1.52,58.8,61.0,3,1,2
7179,7179,0.95,59.7,57.0,1,4,1
7180,7180,0.32,59.5,57.0,4,5,4
7181,7181,0.5,62.4,55.0,4,6,3
7182,7182,1.03,62.2,56.0,2,3,1
7183,7183,0.51,61.6,57.0,3,5,4
7184,7184,2.02,60.6,57.0,2,6,1
7185,7185,0.32,63.0,58.0,2,0,2
7186,7186,1.01,60.2,61.0,3,4,1
7187,7187,0.27,62.1,57.0,4,5,5
7188,7188,1.04,62.4,56.0,4,5,5
7189,7189,0.4,61.7,59.0,3,4,2
7190,7190,0.71,62.1,60.0,3,6,3
7191,7191,1.01,61.0,57.0,4,4,5
7192,7192,0.38,62.4,54.1,4,6,4
7193,7193,0.79,63.2,56.0,2,5,2
7194,7194,0.9,62.8,57.0,1,4,4
7195,7195,0.34,61.5,54.0,4,2,3
7196,7196,1.54,60.1,61.0,3,1,1
7197,7197,0.71,60.4,63.0,2,1,2
7198,7198,0.36,59.9,59.0,3,1,7
7199,7199,1.02,62.6,58.0,2,5,2
7200,7200,1.7,62.5,57.0,4,3,4
7201,7201,0.9,63.6,59.0,1,3,3
7202,7202,0.71,62.8,53.0,4,5,2
7203,7203,0.32,63.9,55.0,1,1,2
7204,7204,0.77,62.4,56.0,4,5,1
7205,7205,1.54,61.4,57.0,4,3,3
7206,7206,2.0,59.8,60.0,3,2,2
7207,7207,0.41,62.0,57.0,4,4,4
7208,7208,0.8,58.4,61.0,1,2,1
7209,7209,0.7,61.6,60.0,2,4,3
7210,7210,1.04,62.1,57.0,4,4,3
7211,7211,0.41,61.6,59.0,3,1,1
7212,7212,0.28,62.7,54.0,2,2,5
7213,7213,1.08,61.2,59.0,3,3,2
7214,7214,0.4,61.7,57.0,4,5,6
7215,7215,1.91,60.9,53.0,3,1,2
7216,7216,1.23,62.3,57.0,4,2,2
7217,7217,0.31,62.2,56.0,4,4,3
7218,7218,0.35,62.3,55.0,4,6,2
7219,7219,0.83,61.7,59.0,2,2,3
7220,7220,0.33,61.6,57.0,4,1,4
7221,7221,1.0,60.1,60.0,2,5,2
7222,7222,2.16,61.9,57.0,4,2,2
7223,7223,1.0,65.3,59.0,0,4,4
7224,7224,1.54,61.3,59.0,2,3,2
7225,7225,1.12,61.8,55.0,4,4,1
7226,7226,0.23,60.4,59.0,3,6,5
7227,7227,0.51,62.5,57.0,4,3,4
7228,7228,0.7,61.4,56.0,4,2,2
7229,7229,1.75,61.0,56.0,4,1,3
7230,7230,1.24,62.0,56.0,4,2,5
7231,7231,1.57,60.5,57.0,4,5,3
7232,7232,1.01,63.5,58.0,2,2,1
7233,7233,1.77,63.4,60.0,1,0,1
7234,7234,0.51,61.9,53.0,4,3,6
7235,7235,0.38,61.3,54.0,4,2,1
7236,7236,0.72,62.4,59.0,2,3,2
7237,7237,0.3,61.9,59.0,3,3,4
7238,7238,1.03,60.9,56.0,4,1,4
7239,7239,0.71,62.2,56.0,4,4,1
7240,7240,1.01,59.3,59.0,3,5,3
7241,7241,0.71,62.7,57.0,4,6,3
7242,7242,0.69,57.6,62.0,2,6,2
7243,7243,0.31,60.9,60.0,3,5,1
7244,7244,0.75,62.4,57.0,3,4,5
7245,7245,1.7,57.6,63.0,1,4,4
7246,7246,1.17,62.4,57.0,3,2,3
7247,7247,0.76,62.8,61.0,3,1,3
7248,7248,0.56,60.9,56.0,4,6,3
7249,7249,1.01,62.3,60.0,3,2,1
7250,7250,1.08,62.6,57.0,4,5,2
7251,7251,1.21,62.7,54.0,4,3,4
7252,7252,0.74,61.2,56.0,4,0,4
7253,7253,0.36,61.8,58.0,3,6,3
7254,7254,1.14,60.1,60.0,4,4,6
7255,7255,1.16,61.6,55.0,3,3,6
7256,7256,0.3,58.8,60.0,2,5,1
7257,7257,1.53,62.1,59.0,3,1,1
7258,7258,0.51,62.6,59.0,2,3,5
7259,7259,0.33,60.9,56.0,4,6,2
7260,7260,0.38,62.2,56.0,4,5,1
7261,7261,0.3,61.9,56.0,4,4,6
7262,7262,0.33,60.9,58.0,3,3,6
7263,7263,1.01,61.2,56.0,4,6,1
7264,7264,1.52,60.2,60.0,3,6,1
7265,7265,0.31,61.6,56.0,4,5,3
7266,7266,0.92,59.8,59.0,3,5,2
7267,7267,0.6,61.3,57.0,4,3,4
7268,7268,0.3,62.6,61.0,3,6,3
7269,7269,1.0,61.9,60.0,3,5,4
7270,7270,2.01,63.1,59.0,2,2,1
7271,7271,0.35,62.3,55.0,4,6,2
7272,7272,0.54,60.4,59.0,4,3,1
7273,7273,0.36,61.8,60.0,3,3,2
7274,7274,1.27,62.5,58.0,2,6,2
7275,7275,0.54,63.2,55.0,2,6,2
7276,7276,0.53,61.7,57.0,4,4,3
7277,7277,1.0,60.9,60.0,3,3,4
7278,7278,1.38,62.0,58.0,4,4,1
7279,7279,1.0,64.3,59.0,1,0,3
7280,7280,0.32,61.6,55.0,4,4,3
7281,7281,0.32,62.0,55.0,4,5,3
7282,7282,1.5,60.3,60.0,2,1,2
7283,7283,0.73,62.0,60.0,3,5,3
7284,7284,1.0,63.9,55.0,1,3,4
7285,7285,1.22,58.3,61.0,3,3,1
7286,7286,0.31,63.1,57.0,1,3,5
7287,7287,1.13,62.5,58.0,3,3,3
7288,7288,0.72,62.7,58.0,2,6,4
7289,7289,1.39,60.6,55.0,4,3,7
7290,7290,0.5,61.7,58.0,3,1,2
7291,7291,0.31,60.8,55.0,3,5,3
7292,7292,0.39,62.0,56.0,3,4,4
7293,7293,0.91,63.1,61.0,2,6,2
7294,7294,2.0,60.7,60.0,3,2,1
7295,7295,0.32,61.8,54.0,4,5,3
7296,7296,0.44,63.1,57.0,2,0,4
7297,7297,0.33,60.9,56.0,4,6,3
7298,7298,0.9,62.6,54.0,4,0,2
7299,7299,0.24,61.0,57.0,2,4,4
7300,7300,1.22,59.3,59.0,3,1,3
7301,7301,0.6,60.1,62.0,1,1,4
7302,7302,1.51,62.7,56.0,4,2,2
7303,7303,1.64,63.0,58.0,2,0,1
7304,7304,2.0,62.4,55.0,4,2,3
7305,7305,0.3,63.5,57.0,2,4,2
7306,7306,1.04,59.7,60.0,4,2,2
7307,7307,1.03,61.1,55.0,4,4,0
7308,7308,0.7,67.6,54.0,0,0,6
7309,7309,0.41,61.3,56.0,4,4,7
7310,7310,1.03,62.6,58.0,3,4,3
7311,7311,0.6,59.7,60.0,3,3,5
7312,7312,0.31,61.6,55.0,4,1,4
7313,7313,0.52,61.7,55.0,4,2,3
7314,7314,0.46,60.3,59.2,2,5,4
7315,7315,0.31,59.4,56.0,4,6,3
7316,7316,0.7,59.6,66.0,0,2,4
7317,7317,1.17,62.2,55.0,4,4,1
7318,7318,0.3,61.8,63.0,2,1,4
7319,7319,0.41,62.8,57.0,2,5,1
7320,7320,0.46,61.4,62.0,2,5,2
7321,7321,2.03,61.4,58.0,4,4,1
7322,7322,0.79,61.3,59.0,3,3,4
7323,7323,0.4,60.5,58.0,3,1,1
7324,7324,0.38,62.2,57.0,4,6,4
7325,7325,0.9,61.1,63.0,2,6,2
7326,7326,0.7,62.0,60.0,3,5,1
7327,7327,0.57,62.3,55.0,4,4,3
7328,7328,1.0,58.6,61.0,3,3,4
7329,7329,1.0,59.6,61.0,3,0,5
7330,7330,0.3,62.0,58.0,4,5,6
7331,7331,2.01,62.8,54.0,4,2,2
7332,7332,1.01,61.1,56.0,4,2,1
7333,7333,1.1,61.8,58.0,2,0,1
7334,7334,0.56,61.8,56.0,2,5,3
7335,7335,0.5,62.8,56.0,4,6,3
7336,7336,0.3,61.0,60.0,3,6,3
7337,7337,1.02,62.5,58.0,3,3,1
7338,7338,0.84,62.4,57.0,4,3,2
7339,7339,0.32,61.5,58.0,3,3,3
7340,7340,0.32,62.2,60.0,3,6,2
7341,7341,0.57,62.1,55.0,4,4,3
7342,7342,0.73,62.0,55.0,4,2,2
7343,7343,0.4,62.6,54.0,4,4,2
7344,7344,1.64,60.7,59.0,2,2,1
7345,7345,0.3,62.1,55.0,4,4,3
7346,7346,1.53,62.4,58.0,4,1,1
7347,7347,0.23,64.1,59.0,1,5,4
7348,7348,0.34,62.0,56.0,4,5,7
7349,7349,1.28,61.1,58.0,4,3,1
7350,7350,1.17,62.4,56.0,3,4,3
7351,7351,0.4,61.1,59.0,3,4,6
7352,7352,1.28,61.6,57.0,4,3,0
7353,7353,0.5,61.3,62.0,2,5,3
7354,7354,0.35,60.5,56.0,4,6,3
7355,7355,0.91,62.3,57.0,4,5,2
7356,7356,0.62,62.4,57.0,4,3,4
7357,7357,0.73,59.7,60.0,2,4,2
7358,7358,0.5,61.4,59.0,3,6,3
7359,7359,0.53,61.7,55.0,4,3,4
7360,7360,1.02,62.0,59.0,3,1,1
7361,7361,0.77,62.1,55.0,4,1,5
7362,7362,0.31,61.8,58.0,4,5,5
7363,7363,0.7,59.4,59.0,3,3,3
7364,7364,0.3,62.7,53.0,4,2,5
7365,7365,0.53,61.6,55.0,4,4,4
7366,7366,0.9,61.8,56.0,2,2,3
7367,7367,1.3,62.0,57.0,4,3,5
7368,7368,0.38,61.9,54.0,4,4,6
7369,7369,1.0,63.2,53.0,2,5,4
7370,7370,1.09,61.1,55.0,4,5,2
7371,7371,1.01,62.8,57.0,2,5,1
7372,7372,0.31,61.9,55.0,4,5,3
7373,7373,0.51,62.1,55.0,4,1,3
7374,7374,1.01,64.0,59.0,1,6,1
7375,7375,0.26,61.4,56.0,4,3,4
7376,7376,1.52,61.2,60.0,3,3,4
7377,7377,2.12,60.7,55.0,2,2,2
7378,7378,1.58,61.8,57.0,2,1,4
7379,7379,0.33,61.5,56.0,4,6,3
7380,7380,0.3,62.0,55.0,4,2,6
7381,7381,0.4,62.5,60.0,2,3,5
7382,7382,1.23,62.4,57.0,4,3,3
7383,7383,1.13,61.8,57.0,4,1,4
7384,7384,1.5,63.3,56.0,2,0,5
7385,7385,0.36,61.3,56.0,2,5,2
7386,7386,0.41,63.1,64.0,1,5,3
7387,7387,0.27,66.4,58.0,0,5,4
7388,7388,0.3,63.0,54.0,2,2,2
7389,7389,1.53,60.1,57.0,4,3,2
7390,7390,0.52,61.3,55.0,4,2,3
7391,7391,0.73,63.9,57.0,2,6,2
7392,7392,0.41,61.2,62.0,2,6,5
7393,7393,0.69,58.7,64.0,1,5,3
7394,7394,0.96,62.1,62.0,2,4,2
7395,7395,0.31,60.5,55.0,4,6,4
7396,7396,0.35,62.1,56.0,4,4,5
7397,7397,0.31,61.7,58.0,3,4,3
7398,7398,0.71,59.5,58.0,2,4,1
7399,7399,0.51,62.7,54.0,4,3,4
7400,7400,0.6,64.3,57.0,1,3,3
7401,7401,0.4,62.5,60.0,3,6,4
7402,7402,1.13,61.2,58.0,3,3,0
7403,7403,0.3,62.6,56.0,4,5,3
7404,7404,0.33,60.8,55.0,4,4,7
7405,7405,1.01,59.6,61.0,2,3,2
7406,7406,0.71,63.0,58.0,2,1,6
7407,7407,0.32,61.9,56.0,4,5,3
7408,7408,0.45,60.8,58.0,3,3,6
7409,7409,1.2,65.2,58.0,0,0,2
7410,7410,1.01,63.8,60.0,1,5,4
7411,7411,0.3,63.5,57.0,2,3,6
7412,7412,0.4,60.4,59.0,3,6,5
7413,7413,0.48,62.0,54.0,4,4,7
7414,7414,0.5,63.9,58.0,1,3,5
7415,7415,0.43,62.2,53.0,4,1,4
7416,7416,1.18,62.2,58.0,2,0,1
7417,7417,0.7,62.4,59.0,2,1,4
7418,7418,1.5,60.5,63.0,2,0,3
7419,7419,0.39,60.9,60.0,3,5,3
7420,7420,0.27,61.6,56.0,4,5,4
7421,7421,1.0,59.1,60.0,3,2,4
7422,7422,1.7,60.5,58.0,4,0,3
7423,7423,1.02,63.9,57.9,2,0,3
7424,7424,0.63,61.3,61.0,3,2,6
7425,7425,0.75,60.2,60.0,2,5,2
7426,7426,0.71,60.6,57.0,4,3,1
7427,7427,0.9,61.7,55.0,4,4,2
7428,7428,0.41,60.8,56.0,4,3,4
7429,7429,0.41,62.7,55.0,4,4,4
7430,7430,0.73,62.4,53.0,4,6,2
7431,7431,0.7,62.0,56.0,4,4,3
7432,7432,0.31,61.2,59.0,3,3,6
7433,7433,0.3,61.4,58.0,3,5,5
7434,7434,0.41,64.3,54.0,1,3,2
7435,7435,0.74,63.1,58.0,2,4,1
7436,7436,1.7,62.8,58.0,3,4,3
7437,7437,0.63,61.2,53.0,4,6,7
7438,7438,1.01,59.6,60.0,4,4,5
7439,7439,1.2,62.3,57.0,1,4,3
7440,7440,0.23,60.6,65.0,1,5,6
7441,7441,1.03,62.0,58.0,2,2,3
7442,7442,0.96,56.7,62.0,1,2,1
7443,7443,0.7,62.2,56.0,4,6,4
7444,7444,0.32,61.5,57.0,4,6,6
7445,7445,1.59,63.8,56.0,1,3,2
7446,7446,0.31,63.4,55.0,2,5,2
7447,7447,1.23,62.4,55.0,4,3,5
7448,7448,0.9,61.9,57.0,4,1,1
7449,7449,0.31,61.5,59.0,3,3,2
7450,7450,2.17,58.9,62.0,1,2,1
7451,7451,1.02,61.3,58.0,3,6,4
7452,7452,0.51,63.7,54.0,1,3,5
7453,7453,0.45,56.8,64.0,1,2,6
7454,7454,0.51,62.7,56.0,4,5,4
7455,7455,1.24,59.9,61.0,3,5,4
7456,7456,0.54,60.9,57.0,4,4,4
7457,7457,2.16,62.2,56.0,4,2,0
7458,7458,1.01,59.8,59.0,3,3,4
7459,7459,0.34,63.3,57.0,1,5,2
7460,7460,1.29,61.8,57.0,2,5,4
7461,7461,0.91,62.1,56.0,3,2,1
7462,7462,0.71,61.9,56.0,4,4,4
7463,7463,0.81,61.9,57.0,4,6,2
7464,7464,1.1,62.0,57.0,4,6,5
7465,7465,0.36,63.0,59.0,3,6,1
7466,7466,1.52,62.4,55.0,4,3,6
7467,7467,0.3,61.8,60.0,3,3,4
7468,7468,0.3,61.0,58.0,3,2,4
7469,7469,1.0,61.5,58.0,3,4,1
7470,7470,0.52,60.6,55.0,4,4,3
7471,7471,0.4,61.6,56.0,4,5,5
7472,7472,1.01,62.4,56.0,4,3,4
7473,7473,0.4,59.8,60.0,2,5,5
7474,7474,0.74,61.8,55.0,4,3,4
7475,7475,0.77,60.7,58.0,3,3,2
7476,7476,0.5,61.6,54.0,4,4,1
7477,7477,1.31,60.8,58.0,3,2,1
7478,7478,0.31,61.6,55.0,4,3,3
7479,7479,1.35,60.9,54.0,4,3,4
7480,7480,1.01,63.3,55.0,1,4,3
7481,7481,1.11,62.2,54.0,4,1,2
7482,7482,0.31,62.3,57.0,4,4,7
7483,7483,0.9,62.5,55.0,2,6,1
7484,7484,0.91,61.8,60.0,3,2,3
7485,7485,0.43,61.5,54.0,2,1,1
7486,7486,1.12,62.2,59.0,3,3,4
7487,7487,3.4,66.8,52.0,0,6,0
7488,7488,0.31,62.1,53.0,4,4,3
7489,7489,1.12,61.0,56.0,4,3,4
7490,7490,1.12,62.4,56.0,4,3,1
7491,7491,1.07,61.1,56.0,4,2,2
7492,7492,0.46,62.0,54.0,4,5,2
7493,7493,1.05,59.6,63.0,2,0,0
7494,7494,0.7,60.9,57.0,3,6,3
7495,7495,0.27,62.5,56.0,4,3,6
7496,7496,1.2,61.8,61.0,1,5,3
7497,7497,0.71,61.3,56.0,4,4,4
7498,7498,1.26,62.9,59.0,2,5,1
7499,7499,0.57,61.4,58.0,3,5,3
7500,7500,0.97,61.0,61.0,3,5,2
7501,7501,0.92,65.6,57.0,0,5,2
7502,7502,0.57,61.6,57.0,4,2,3
7503,7503,0.4,62.7,59.0,3,3,5
7504,7504,0.51,60.0,58.0,3,4,4
7505,7505,0.3,63.1,57.0,1,1,6
7506,7506,0.42,62.0,58.0,3,2,6
7507,7507,0.92,60.3,56.0,4,6,1
7508,7508,0.7,60.8,59.0,4,4,3
7509,7509,1.71,61.3,58.0,3,3,3
7510,7510,1.24,60.4,57.0,4,6,2
7511,7511,1.19,62.1,56.0,4,4,2
7512,7512,0.37,61.0,56.0,4,5,2
7513,7513,0.54,61.9,56.0,4,2,4
7514,7514,0.54,62.7,59.0,2,2,1
