,id,carat,depth,table,cut_c,color_c,clarity_c,y
23977,23977,0.4,62.0,55.0,4,3,2,692
23978,23978,0.71,63.0,54.0,3,3,3,2443
23979,23979,1.4,60.1,62.0,2,3,3,10351
23980,23980,0.44,62.8,56.0,2,1,4,810
23981,23981,2.08,63.8,58.0,1,1,1,14084
23982,23982,2.11,60.3,60.5,2,1,3,16363
23983,23983,0.52,59.7,60.0,3,6,2,1399
23984,23984,1.29,62.8,57.0,4,5,1,6473
23986,23986,1.01,61.9,57.0,2,4,1,4484
23987,23987,0.7,62.3,58.0,2,4,2,2161
23988,23988,0.43,61.2,59.0,2,4,3,905
23989,23989,0.77,62.0,56.0,4,4,1,2107
23990,23990,0.92,62.6,55.0,4,3,2,4249
23991,23991,1.0,61.5,55.0,4,4,5,7849
23992,23992,0.42,62.2,54.0,4,3,3,847
23993,23993,1.51,62.4,59.0,3,5,2,12319
23994,23994,0.25,62.2,58.0,2,5,5,548
23996,23996,0.9,59.5,61.0,2,5,1,3139
23997,23997,0.38,60.9,56.0,4,5,5,1068
23998,23998,2.09,61.2,57.0,4,1,1,13933
23999,23999,2.01,63.3,55.0,1,2,3,18640
24000,24000,1.5,63.0,54.0,1,5,2,11368
24001,24001,0.3,59.5,60.0,4,5,6,826
24002,24002,0.57,61.0,57.0,4,5,5,2507
24004,24004,0.29,61.8,59.0,2,5,4,504
24005,24005,0.5,64.2,55.0,1,6,4,1701
24006,24006,1.51,59.7,62.0,3,0,1,5327
24007,24007,1.26,60.5,62.0,3,1,2,5292
24008,24008,0.3,63.1,56.0,1,3,5,684
24009,24009,1.1,62.0,56.0,4,1,3,4897
24010,24010,1.2,61.6,57.0,4,5,6,13597
24011,24011,0.4,64.2,57.0,2,6,4,967
24012,24012,0.51,61.7,59.0,3,5,2,1624
24013,24013,0.5,61.9,56.0,2,6,1,1167
24014,24014,0.35,61.5,55.0,4,4,6,945
24015,24015,0.34,61.9,55.5,4,3,2,531
24016,24016,1.51,60.1,58.0,2,5,3,14889
24017,24017,1.01,62.2,58.0,3,4,2,4775
24018,24018,0.5,62.1,58.0,4,4,5,1960
24019,24019,0.68,62.0,59.0,3,5,2,2224
24020,24020,0.7,64.3,62.0,0,3,0,956
24021,24021,0.72,61.8,56.0,4,3,2,3048
24024,24024,1.66,62.7,56.0,4,5,1,10754
24025,24025,0.4,61.8,55.0,4,4,5,1351
24026,24026,0.23,62.1,58.0,2,5,6,530
24027,24027,0.55,61.4,56.0,4,5,3,1792
24028,24028,0.7,62.0,54.1,4,1,3,2240
24029,24029,0.24,62.3,59.0,3,3,6,554
24030,24030,1.53,61.1,58.0,2,3,1,8095
24031,24031,0.5,62.7,56.0,4,4,2,1286
24032,24032,0.9,61.3,60.0,1,4,2,3893
24033,24033,0.26,58.0,58.0,1,4,4,453
24034,24034,0.92,58.1,58.0,3,4,1,3282
24035,24035,0.71,62.7,58.0,3,4,2,2381
24036,24036,0.32,61.3,57.0,4,5,6,890
24037,24037,0.31,62.9,57.0,4,5,3,872
24038,24038,0.55,62.7,58.0,3,4,3,2376
24039,24039,1.01,60.9,57.0,2,5,3,6399
24040,24040,0.5,61.2,56.0,4,3,5,1935
24041,24041,0.32,61.4,57.0,4,5,3,608
24042,24042,0.46,61.7,56.0,4,3,7,1987
24043,24043,0.35,63.2,61.0,1,2,1,429
24044,24044,0.4,64.1,57.0,1,1,3,695
24045,24045,0.5,61.8,60.0,3,4,4,1710
24046,24046,1.82,62.3,60.0,2,1,1,10701
24047,24047,1.0,60.7,60.0,3,4,2,5292
24048,24048,0.3,61.0,56.0,4,4,4,570
24049,24049,1.4,62.9,55.0,3,2,3,8847
24050,24050,0.7,66.0,56.0,0,6,2,2093
24051,24051,1.35,62.1,62.0,2,1,3,6961
24052,24052,1.5,63.0,57.0,2,1,3,8662
24054,24054,0.35,61.4,55.0,4,4,3,706
24055,24055,0.34,61.0,58.0,4,6,3,753
24056,24056,0.55,61.1,55.0,4,5,4,1975
24057,24057,1.01,63.7,59.0,1,3,1,4135
24059,24059,0.3,63.3,56.0,1,2,4,526
24060,24060,0.4,62.4,53.0,4,5,2,694
24061,24061,0.3,62.5,54.0,4,1,5,495
24062,24062,0.37,60.3,58.0,3,4,2,791
24063,24063,0.46,61.1,57.0,4,3,1,807
24064,24064,0.3,62.0,55.0,4,4,3,776
24065,24065,0.5,59.9,57.0,4,4,2,1286
24066,24066,0.3,63.2,59.0,2,6,4,707
24067,24067,0.71,63.3,57.0,2,1,6,2559
24068,24068,0.33,61.9,55.0,4,4,3,666
24069,24069,0.92,61.7,62.0,2,2,4,4228
24070,24070,1.02,60.9,61.0,3,6,1,4381
24071,24071,0.33,61.3,58.0,3,3,4,666
24072,24072,0.41,61.8,58.0,3,6,3,846
24073,24073,0.3,63.0,56.0,4,2,6,878
24074,24074,0.7,62.1,60.0,3,3,3,2314
24075,24075,1.2,63.6,54.0,1,3,1,5141
24076,24076,1.24,61.1,56.0,4,3,5,11601
24077,24077,1.06,61.3,57.0,4,3,3,6809
24078,24078,0.7,60.3,58.0,3,5,4,2930
24079,24079,0.3,60.6,58.0,4,6,3,670
24080,24080,1.2,62.6,59.0,2,1,4,6192
24081,24081,1.0,65.0,59.0,0,0,0,1784
24082,24082,0.47,61.0,59.0,3,3,3,1116
24083,24083,0.71,62.4,58.0,2,0,4,2061
24084,24084,0.4,62.4,56.0,4,4,5,1088
24085,24085,0.79,58.1,59.0,1,4,2,2756
24086,24086,0.7,63.0,55.0,2,2,2,2048
24087,24087,0.32,61.7,55.0,4,6,5,1014
24088,24088,0.92,62.0,60.0,3,2,2,3555
24089,24089,0.57,62.6,56.0,4,4,4,2052
24090,24090,1.05,63.1,58.0,1,1,3,4529
24091,24091,1.15,62.5,59.0,2,4,2,6110
24092,24092,1.21,61.7,59.0,3,5,1,5920
24093,24093,0.7,60.6,57.0,4,2,2,1919
24095,24095,1.5,58.5,62.0,3,3,1,8736
24096,24096,0.3,62.4,55.0,4,5,6,826
24097,24097,0.7,64.2,58.0,1,2,1,1697
24098,24098,1.0,62.2,59.0,3,4,3,6328
24099,24099,0.7,63.9,59.0,1,2,3,2330
24100,24100,0.7,59.9,57.0,1,5,1,2026
24101,24101,0.34,63.5,56.0,2,4,1,574
24102,24102,1.01,62.4,56.0,4,3,3,6108
24103,24103,1.01,62.5,59.0,2,4,3,6159
24104,24104,0.71,61.9,62.0,3,3,3,2694
24105,24105,1.49,61.1,58.0,4,4,5,18614
24106,24106,1.01,65.1,57.0,1,6,2,5544
24107,24107,0.3,61.7,57.0,4,3,6,878
24108,24108,0.53,61.4,55.0,4,2,7,2059
24109,24109,1.13,60.7,57.0,2,3,4,7815
24110,24110,0.6,62.2,55.0,4,3,4,2061
24111,24111,0.7,62.8,56.3,4,1,6,2386
24112,24112,0.32,60.9,61.0,2,3,6,842
24113,24113,0.3,63.8,55.0,1,2,2,554
24115,24115,1.0,63.0,58.0,1,3,3,5723
24116,24116,0.52,62.1,57.0,4,6,3,1868
24117,24117,1.51,62.9,59.0,2,0,2,6942
24118,24118,0.34,63.7,54.0,1,1,2,447
24119,24119,1.62,61.6,60.0,3,4,1,9106
24120,24120,0.75,62.5,55.0,4,3,1,2378
24121,24121,0.71,61.3,57.0,4,5,2,2704
24122,24122,0.52,59.6,60.0,3,1,4,1141
24123,24123,1.65,60.5,61.0,3,4,1,9693
24124,24124,0.51,62.2,55.0,4,4,5,1998
24125,24125,0.7,62.4,61.0,3,5,3,2818
24126,24126,0.51,58.1,59.0,3,4,1,1052
24127,24127,0.3,63.3,57.0,2,2,4,675
24128,24128,2.01,61.1,59.0,3,0,3,13228
24129,24129,0.7,58.7,63.0,1,5,3,2912
24130,24130,0.8,62.5,56.0,2,3,5,4002
24131,24131,1.01,61.2,57.0,4,3,4,7290
24132,24132,0.56,61.7,56.0,4,4,4,1915
24133,24133,0.41,59.9,59.0,3,3,6,1151
24134,24134,2.2,58.2,59.0,3,2,1,11147
24135,24135,0.36,60.7,58.0,3,4,4,1013
24136,24136,0.33,62.2,59.0,3,5,2,579
24137,24137,0.35,60.5,58.0,3,4,4,984
24138,24138,0.43,63.1,59.0,1,6,1,669
24139,24139,0.92,60.6,63.0,2,4,1,3534
24140,24140,1.0,60.8,63.0,2,6,1,3965
24141,24141,1.03,63.1,56.0,1,2,2,4326
24142,24142,2.0,63.5,59.0,1,1,3,14889
24143,24143,0.31,61.7,54.0,4,3,5,907
24144,24144,0.52,61.7,55.0,4,3,5,2338
24145,24145,0.52,61.4,55.0,2,2,3,1389
24146,24146,0.56,62.6,58.0,3,5,4,2032
24147,24147,0.75,60.8,56.0,4,5,2,3045
24148,24148,1.13,62.0,57.0,4,2,2,4959
24149,24149,0.71,64.4,58.0,0,3,1,2300
24150,24150,1.08,61.6,56.0,4,3,6,8347
24151,24151,0.33,63.3,57.0,1,4,6,764
24152,24152,2.15,62.4,60.0,2,0,2,13622
24153,24153,0.35,60.9,57.0,3,4,3,879
24154,24154,0.32,62.3,58.0,3,5,2,720
24155,24155,0.32,61.6,54.0,2,6,6,1015
24156,24156,0.94,62.4,58.0,4,3,6,6488
24157,24157,1.03,63.3,59.0,1,5,4,7251
24158,24158,1.02,63.3,58.0,1,6,2,5497
24159,24159,1.5,61.9,58.0,3,6,1,8649
24160,24160,0.46,63.2,56.0,1,6,3,1205
24161,24161,1.03,61.7,59.0,3,6,5,8469
24162,24162,0.71,61.2,59.0,3,6,3,2874
24163,24163,0.35,61.6,57.0,4,5,4,1063
24164,24164,0.56,61.9,55.0,2,5,3,1819
24165,24165,0.31,63.0,58.0,3,3,6,1046
24166,24166,0.35,61.9,55.0,4,2,7,921
24167,24167,0.72,62.8,61.0,3,3,1,2022
24168,24168,0.59,61.8,56.0,4,3,2,1718
24169,24169,0.91,61.2,58.0,4,5,2,4513
24170,24170,1.22,62.6,58.0,3,5,2,7395
24171,24171,0.3,61.6,61.0,2,5,3,585
24172,24172,1.08,61.3,57.0,4,3,1,5057
24173,24173,0.7,60.7,59.0,3,2,3,2394
24174,24174,1.0,60.2,61.0,2,2,1,3850
24175,24175,0.34,61.9,57.0,4,3,5,775
24176,24176,0.3,62.1,55.0,4,3,7,863
24177,24177,0.25,59.4,57.0,2,4,5,575
24178,24178,0.3,63.6,54.0,1,6,3,521
24179,24179,0.34,59.2,61.0,2,1,2,447
24180,24180,1.01,62.8,59.0,3,6,1,4672
24181,24181,2.04,61.7,57.0,2,0,1,11276
24182,24182,2.02,61.8,57.0,4,0,4,16397
24183,24183,0.25,61.0,55.0,4,2,3,367
24184,24184,1.15,62.6,58.0,3,3,3,6557
24185,24185,0.72,61.5,60.0,3,5,4,2961
24186,24186,0.71,61.9,55.0,4,0,4,1932
24187,24187,1.04,61.6,59.0,3,5,1,4164
24188,24188,0.3,61.8,55.0,4,3,7,813
24189,24189,0.71,63.3,59.0,2,3,4,2768
24190,24190,0.3,60.9,59.0,2,5,7,949
24191,24191,1.0,63.5,56.0,1,5,1,4620
24192,24192,0.54,62.1,56.0,4,5,1,1250
24193,24193,0.33,61.9,56.0,4,3,1,434
24194,24194,0.32,62.8,56.0,2,6,2,589
24195,24195,1.51,61.8,60.0,3,1,2,7989
24196,24196,0.73,63.3,57.0,1,5,1,2388
24197,24197,0.7,63.3,57.0,2,6,1,2354
24198,24198,0.3,62.8,58.0,3,4,3,776
24199,24199,1.1,62.6,59.0,2,1,1,4192
24200,24200,1.02,60.4,62.0,2,5,0,3455
24201,24201,0.31,61.9,58.0,2,2,3,489
24202,24202,0.85,61.0,61.0,0,2,0,1324
24203,24203,0.51,62.6,56.0,4,2,7,1920
24204,24204,0.33,61.8,56.0,4,5,5,891
24205,24205,1.54,62.7,56.0,4,0,3,8479
24206,24206,0.55,61.1,56.0,4,4,1,1256
24207,24207,0.93,59.6,57.0,4,5,2,4700
24208,24208,0.77,63.2,57.0,1,4,2,2642
24209,24209,0.3,60.7,56.0,4,4,3,776
24210,24210,1.56,61.3,57.0,2,1,2,9494
24211,24211,0.6,63.1,54.0,2,6,3,1657
24212,24212,2.16,61.4,59.0,4,0,4,15714
24213,24213,1.54,60.2,59.0,4,1,3,9600
24214,24214,0.42,62.0,56.0,4,3,5,798
24215,24215,1.28,61.7,59.0,4,1,1,5419
24216,24216,0.31,61.7,59.0,3,6,3,942
24217,24217,0.91,61.5,59.0,3,6,2,4165
24218,24218,1.0,61.0,60.0,1,1,2,4496
24219,24219,0.71,60.9,58.0,3,4,6,3604
24220,24220,0.45,61.4,61.0,2,3,5,1105
24221,24221,0.43,62.2,61.0,2,4,4,1056
24222,24222,0.41,60.1,58.0,3,4,5,1192
24223,24223,0.33,59.8,58.7,2,5,5,893
24224,24224,1.0,63.2,56.0,2,1,2,4088
24225,24225,1.5,64.1,55.0,1,4,1,7291
24226,24226,0.51,61.9,55.0,4,3,1,1121
24227,24227,1.02,63.3,58.0,2,6,2,5598
24228,24228,0.3,62.1,55.0,4,4,3,605
24229,24229,0.9,62.0,55.0,4,5,1,3599
24230,24230,0.9,62.3,58.0,3,4,3,4838
24231,24231,0.32,61.7,58.0,2,2,4,561
24232,24232,0.52,60.5,61.0,2,6,2,1408
24233,24233,0.32,61.7,57.0,4,3,5,730
24234,24234,0.34,62.1,55.0,4,5,3,745
24235,24235,0.4,62.2,55.0,4,5,4,1053
24236,24236,1.0,61.8,57.0,4,4,1,4197
24238,24238,0.32,61.0,56.0,4,5,1,427
24239,24239,1.0,59.0,62.0,3,3,1,3998
24240,24240,0.78,59.7,59.0,3,2,1,2074
24241,24241,0.31,63.5,58.0,1,6,2,571
24242,24242,0.9,61.5,60.0,3,6,2,4427
24243,24243,0.31,62.2,57.0,4,2,5,802
24244,24244,0.81,61.5,58.0,3,5,3,3674
24245,24245,0.31,61.7,55.0,4,3,3,698
24246,24246,1.01,64.3,59.0,1,5,2,5379
24247,24247,1.0,62.5,55.0,4,6,2,4928
24248,24248,0.31,61.9,54.0,4,5,7,987
24249,24249,0.52,62.2,57.0,4,6,2,1600
24250,24250,1.51,62.5,54.0,4,2,4,12071
24251,24251,1.7,60.1,58.0,3,4,1,11322
24252,24252,0.7,63.3,56.0,2,2,1,1890
24253,24253,1.01,61.2,58.0,3,2,2,4642
24254,24254,0.5,63.3,56.0,2,6,3,1569
24255,24255,2.01,62.9,54.0,4,0,1,12565
24256,24256,1.06,62.1,56.0,4,2,2,5020
24257,24257,0.59,60.5,61.0,1,4,4,1861
24258,24258,0.72,61.3,56.0,4,1,2,2351
24259,24259,0.4,63.8,55.0,2,5,3,791
24260,24260,0.3,61.8,56.0,2,5,6,1006
24261,24261,0.9,61.5,58.0,2,6,2,4381
24262,24262,0.55,59.7,58.0,3,5,1,1364
24264,24264,1.06,63.0,58.0,2,5,4,7900
24265,24265,0.3,60.9,57.0,4,3,4,624
24266,24266,0.3,62.8,58.0,2,4,3,605
24267,24267,0.56,62.1,56.0,4,4,4,2097
24268,24268,1.04,62.1,59.0,3,1,1,3861
24269,24269,1.01,61.8,60.0,2,1,1,3885
24270,24270,2.03,61.5,59.0,3,5,1,18310
24271,24271,0.55,63.3,56.0,2,6,1,1368
24272,24272,0.32,62.1,55.0,4,5,3,900
24273,24273,0.71,63.1,58.0,2,3,3,2515
24274,24274,1.1,61.7,56.0,4,3,5,9148
24275,24275,1.0,60.0,63.0,2,2,2,4469
24276,24276,1.05,60.6,60.0,3,3,7,9012
24277,24277,0.31,62.5,54.0,3,2,3,628
24278,24278,0.34,61.9,57.0,4,1,2,459
24279,24279,0.68,58.7,60.0,3,2,2,1708
24280,24280,0.72,61.4,56.0,4,2,7,3257
24281,24281,0.42,60.9,57.0,4,5,4,1372
24282,24282,0.44,60.4,58.0,3,5,3,1073
24283,24283,0.81,61.2,57.0,4,4,2,3146
24284,24284,0.8,62.5,55.0,3,2,2,2553
24285,24285,1.11,62.0,59.0,3,2,3,5395
24286,24286,0.48,62.2,62.0,2,5,4,1644
24287,24287,0.5,62.9,57.0,2,4,3,1436
24288,24288,1.87,62.9,58.0,2,2,2,14308
24289,24289,1.5,63.8,56.0,1,3,3,11508
24290,24290,1.02,61.5,56.0,4,4,4,7916
24291,24291,1.23,62.5,60.0,3,1,1,5269
24292,24292,1.5,60.8,59.0,3,2,3,10291
24293,24293,1.02,62.1,54.0,4,1,5,5767
24294,24294,0.74,61.5,59.0,2,6,1,2740
24295,24295,1.04,62.8,55.0,2,4,1,4244
24297,24297,1.02,60.0,57.0,2,4,1,4373
24298,24298,1.02,62.5,58.0,3,4,7,11167
24299,24299,0.33,63.8,55.0,1,5,2,579
24300,24300,0.48,64.7,58.0,1,3,2,914
24301,24301,0.27,61.3,58.0,2,5,3,470
24302,24302,0.26,63.1,59.0,2,5,5,769
24303,24303,0.52,63.3,55.0,1,1,2,978
24304,24304,0.46,60.9,62.0,1,5,3,1267
24305,24305,0.67,58.1,62.0,1,4,3,2309
24306,24306,0.3,61.5,56.0,4,3,5,684
24307,24307,0.74,60.2,58.0,3,2,3,2553
24308,24308,0.37,61.4,55.0,4,2,7,936
24309,24309,1.22,61.7,56.0,4,2,1,5602
24310,24310,1.0,62.7,56.0,4,3,2,4824
24311,24311,0.38,60.8,55.0,2,6,5,944
24312,24312,0.9,63.0,58.0,1,5,1,3736
24313,24313,0.91,61.9,57.0,2,1,4,3734
24314,24314,1.2,61.6,57.0,4,5,6,13474
24315,24315,1.01,60.4,60.0,3,2,2,4977
24316,24316,0.47,65.4,56.0,1,5,4,1293
24317,24317,1.74,61.9,55.0,4,2,2,12720
24318,24318,0.41,62.3,56.0,4,4,6,1157
24319,24319,0.53,62.0,55.0,4,6,2,1753
24320,24320,0.51,61.4,56.0,2,5,3,1612
24321,24321,0.33,61.4,55.0,4,2,1,433
24322,24322,0.3,62.5,59.0,3,2,6,878
24323,24323,1.44,62.7,55.0,3,1,0,4387
24324,24324,0.53,60.8,55.0,4,5,3,1707
24325,24325,0.43,61.0,58.0,2,3,4,943
24326,24326,1.52,64.0,58.0,1,3,4,13903
24327,24327,0.71,61.4,56.0,4,1,2,2376
24328,24328,1.24,60.1,58.0,4,3,4,9123
24329,24329,1.25,61.8,58.0,3,3,4,9173
24330,24330,0.5,62.8,57.0,2,5,3,1624
24331,24331,0.54,61.0,58.0,3,2,2,1154
24332,24332,0.34,62.6,56.0,4,2,2,490
24333,24333,1.0,59.9,59.0,3,5,3,6272
24334,24334,0.81,60.1,59.0,3,5,1,2368
24335,24335,1.29,62.1,55.0,4,2,2,7036
24336,24336,0.32,60.7,56.0,4,3,4,773
24337,24337,0.9,62.5,59.0,1,4,2,4119
24338,24338,1.21,62.5,57.0,4,3,4,6025
24339,24339,1.52,60.8,57.0,2,3,3,12596
24340,24340,0.73,61.3,56.0,4,1,3,2756
24341,24341,0.31,59.7,61.0,3,2,3,628
24342,24342,0.51,60.6,60.0,2,4,3,1601
24343,24343,0.31,62.3,57.0,4,4,3,802
24345,24345,0.82,59.9,62.0,1,3,1,2893
24346,24346,0.81,62.0,55.0,4,5,3,3601
24347,24347,1.01,61.1,58.0,2,2,6,6777
24348,24348,0.28,59.6,59.0,2,5,6,642
24349,24349,1.04,59.5,60.0,3,4,2,5882
24350,24350,0.4,60.5,57.0,4,1,6,842
24351,24351,0.4,60.8,58.0,3,3,7,1397
24352,24352,0.7,63.2,58.0,2,3,4,2473
24353,24353,0.55,61.7,57.0,4,2,5,1715
24354,24354,0.32,61.9,54.0,2,6,5,841
24355,24355,1.01,61.1,57.0,4,6,5,10860
24356,24356,0.38,61.2,62.0,3,2,2,812
24357,24357,0.92,64.4,58.0,0,1,3,3033
24358,24358,0.53,62.6,57.0,4,2,3,1412
24359,24359,1.0,62.0,59.0,3,4,4,7056
24360,24360,1.11,61.8,56.0,2,0,3,4283
24361,24361,0.31,61.7,61.0,2,2,4,544
24362,24362,0.5,60.3,58.0,3,2,4,1395
24363,24363,0.51,58.9,60.0,3,4,1,1195
24364,24364,0.64,63.0,57.0,2,1,2,1390
24365,24365,0.52,62.5,54.0,4,4,3,1600
24366,24366,0.71,61.5,57.0,2,5,4,3192
24367,24367,1.21,62.3,58.0,3,1,3,5962
24368,24368,0.51,61.8,55.0,4,5,4,1697
24369,24369,1.01,63.7,55.0,1,2,1,4072
24370,24370,0.77,61.2,56.0,4,4,4,3647
24371,24371,1.03,62.3,59.0,3,3,3,6327
24372,24372,1.58,60.3,56.0,4,4,2,12621
24373,24373,1.53,62.2,58.0,4,0,2,7721
24374,24374,0.93,62.2,55.0,4,5,2,4374
24375,24375,1.5,64.6,59.0,0,2,1,6250
24376,24376,1.02,61.9,61.0,2,2,2,4476
24377,24377,0.51,62.3,58.0,3,5,2,1546
24378,24378,0.3,62.3,59.0,3,6,2,709
24379,24379,0.32,61.1,57.0,3,1,3,576
24380,24380,1.51,63.5,60.0,1,2,3,10628
24381,24381,1.31,63.4,58.0,2,3,1,4714
24382,24382,0.56,60.2,60.0,3,6,2,1595
24383,24383,0.7,61.6,53.0,4,1,2,2110
24384,24384,1.0,63.8,56.9,2,4,3,6841
24385,24385,1.23,62.2,55.0,4,2,3,7130
24386,24386,0.4,61.9,55.0,4,2,7,1074
24387,24387,0.41,60.9,56.0,4,5,5,1187
24388,24388,2.02,61.3,59.0,3,4,1,18274
24389,24389,1.71,61.4,56.0,4,2,3,14292
24390,24390,0.23,61.8,57.0,2,6,4,357
24391,24391,1.01,64.2,61.0,1,2,0,2846
24392,24392,0.5,64.1,57.0,1,0,5,1105
24393,24393,1.51,63.0,52.0,3,6,4,17936
24394,24394,1.02,61.7,56.0,4,6,2,7564
24395,24395,1.0,61.5,58.0,3,2,2,4788
24396,24396,0.38,59.1,58.0,3,6,2,815
24397,24397,0.42,62.1,54.0,2,2,3,755
24398,24398,0.58,62.2,54.0,4,1,2,1132
24399,24399,0.59,61.9,58.0,3,6,4,2326
24400,24400,0.72,60.6,61.0,2,3,1,2114
24401,24401,0.73,63.6,57.0,1,5,2,2871
24402,24402,1.01,62.1,58.0,1,4,3,6288
24403,24403,0.3,61.8,53.0,4,4,4,621
24404,24404,1.07,61.6,55.0,4,5,1,4564
24405,24405,1.42,62.0,56.0,4,2,2,8529
24406,24406,0.3,62.3,57.0,2,5,3,658
24407,24407,0.55,61.3,56.0,4,6,2,1611
24408,24408,0.5,64.6,56.0,2,2,4,1426
24409,24409,0.32,61.7,56.0,4,4,6,809
24410,24410,1.5,61.3,57.0,4,1,4,9900
24411,24411,0.9,62.3,57.0,4,4,3,5160
24412,24412,0.8,62.5,59.0,3,2,2,2553
24413,24413,1.01,59.8,61.0,3,0,3,3535
24414,24414,0.4,61.5,55.0,4,6,3,982
24415,24415,0.32,62.1,56.0,2,3,4,645
24416,24416,0.57,62.7,59.0,3,4,2,1571
24417,24417,0.26,61.6,57.0,4,4,5,769
24418,24418,0.54,62.4,57.7,2,5,1,1278
24420,24420,0.38,62.8,55.0,2,2,3,700
24421,24421,1.32,60.8,57.0,4,1,3,7209
24422,24422,0.64,62.5,56.0,4,4,3,2074
24423,24423,1.53,62.3,56.0,4,2,0,6477
24424,24424,0.41,61.3,57.0,2,3,3,827
24425,24425,0.5,61.4,58.0,4,0,4,1134
24426,24426,0.71,61.4,58.0,3,6,2,2913
24427,24427,0.31,62.1,55.0,4,3,4,802
24428,24428,0.39,61.5,59.0,3,1,6,1053
24429,24429,0.39,61.3,60.0,3,0,3,581
24430,24430,0.52,60.3,60.0,4,4,7,2427
24431,24431,1.33,60.5,58.0,3,5,4,12342
24432,24432,0.31,61.5,55.0,4,5,2,660
24433,24433,1.0,61.2,61.0,3,6,3,6303
24434,24434,0.43,61.8,55.0,4,1,4,1218
24435,24435,0.32,63.5,57.0,2,1,2,540
24436,24436,1.58,60.7,60.0,3,4,1,6990
24437,24437,1.05,60.2,57.0,4,6,1,4932
24438,24438,0.4,60.1,59.0,3,5,2,945
24439,24439,1.01,62.8,58.0,2,4,6,9243
24440,24440,0.41,59.9,57.0,2,1,5,1024
24441,24441,0.71,62.1,56.0,4,3,6,3167
24442,24442,1.52,64.4,59.0,1,3,2,9368
24443,24443,0.53,59.8,58.0,3,5,3,1721
24444,24444,1.03,63.1,56.0,2,2,1,3288
24445,24445,0.78,62.6,58.0,2,3,3,3113
24446,24446,0.5,62.2,54.0,3,4,1,1094
24447,24447,0.5,61.4,55.0,4,6,5,2482
24448,24448,1.04,59.8,59.0,3,4,2,5284
24449,24449,2.01,60.8,57.2,3,0,1,13133
24450,24450,0.31,62.8,60.0,2,1,2,418
24451,24451,1.03,61.3,56.0,2,2,1,4745
24452,24452,0.9,62.5,55.0,4,3,2,4260
24453,24453,0.3,64.1,57.0,1,6,3,608
24454,24454,1.01,62.5,58.0,3,1,3,4592
24455,24455,1.09,61.2,57.0,4,4,1,4891
24456,24456,0.51,62.2,57.0,4,5,2,1438
24458,24458,0.7,62.5,57.0,4,6,2,2822
24459,24459,0.41,62.0,56.0,2,2,6,1166
24460,24460,0.43,62.1,54.0,4,3,7,1433
24461,24461,0.3,62.8,57.0,4,6,4,742
24462,24462,0.5,62.6,54.0,4,5,3,1746
24463,24463,1.05,59.1,57.0,3,3,2,4510
24464,24464,2.12,62.1,56.0,4,0,2,14503
24465,24465,1.45,61.9,59.0,4,0,3,7477
24466,24466,1.51,63.9,59.0,1,1,2,9234
24467,24467,0.36,61.6,56.0,4,1,6,607
24468,24468,0.42,63.6,61.0,1,5,2,945
24469,24469,0.41,62.7,57.0,4,5,4,1079
24470,24470,0.3,62.8,57.0,4,3,7,956
24471,24471,1.2,58.9,60.0,3,2,2,6129
24472,24472,0.54,61.9,57.0,4,5,3,1847
24473,24473,0.3,61.7,58.0,3,3,6,1013
24474,24474,0.51,60.3,59.0,3,6,2,1569
24475,24475,0.41,61.6,59.0,3,4,5,951
24476,24476,0.38,58.2,58.0,3,6,4,1064
24477,24477,1.74,61.5,55.0,4,2,3,13761
24478,24478,0.31,62.2,60.0,3,1,6,732
24479,24479,0.3,62.1,59.0,3,2,4,491
24480,24480,0.3,61.7,57.0,4,3,6,789
24481,24481,0.58,61.5,55.0,4,3,6,2772
24482,24482,1.14,61.1,55.0,4,4,4,9116
24483,24483,0.51,62.7,55.0,4,5,2,1438
24484,24484,0.7,61.6,57.0,4,0,4,1657
24485,24485,0.75,60.6,58.0,2,2,6,2806
24486,24486,1.71,62.8,59.0,2,1,3,11850
24487,24487,1.5,59.6,60.0,1,0,3,7368
24488,24488,0.7,61.2,64.0,1,0,1,1824
24489,24489,0.31,59.8,60.0,3,1,3,558
24490,24490,0.9,63.1,60.0,1,2,1,3024
24491,24491,1.23,61.3,60.0,3,4,4,9489
24492,24492,0.52,61.5,55.0,4,6,2,1600
24493,24493,0.5,61.0,57.0,4,3,1,1127
24494,24494,0.5,61.1,58.0,2,6,3,1646
24495,24495,1.01,61.7,56.0,4,2,1,4129
24496,24496,0.85,61.2,60.0,3,4,5,4530
24497,24497,1.52,62.0,54.0,4,4,2,12071
24498,24498,0.38,61.6,56.0,2,2,3,710
24499,24499,1.02,61.4,61.0,1,4,1,4368
24500,24500,0.34,60.2,60.0,3,2,3,537
24501,24501,1.05,60.2,58.0,2,3,2,5438
24502,24502,1.5,60.1,59.0,3,3,1,8820
24503,24503,0.52,61.8,56.0,4,6,3,1919
24504,24504,1.51,62.5,59.0,3,0,5,8770
24505,24505,0.32,61.8,56.0,4,6,6,910
24506,24506,1.0,61.2,58.0,3,5,2,5040
24507,24507,1.1,60.7,55.0,2,6,2,6352
24508,24508,0.71,61.0,61.0,3,6,2,2863
24509,24509,0.31,62.3,54.0,4,4,6,815
24510,24510,0.51,59.7,58.0,2,3,2,1261
24511,24511,1.23,60.8,58.0,2,4,4,10276
24512,24512,1.0,64.1,58.0,1,6,3,6389
24513,24513,1.28,62.0,57.0,4,3,4,9498
